,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Fft_gx1,Fft_gy1,Fft_gz1,Fft_ax1,Fft_ay1,Fft_az1
933,0.59,-0.21,0.95,125.31,-114.81,21.5,-5.6,3.93,2.69,-0.71,0.01,0.67,0.24,615006,49266,W,0.4430584045133302,0.14835216093322837,0.12165958598872709,3.1061800194724847,-0.44485943859088267,1.7392603096169432,0.46373632105869256,0.329361727021037,0.729331312128639,2.9374733542220777,1.248008888106062,-0.43088028277007645
934,0.59,-0.21,0.95,125.31,-114.81,21.5,-14.3,-4.91,1.5,-0.71,0.01,0.67,0.24,615046,49306,W,-0.06764684068568363,0.11158652735865629,-0.3427323617427596,-0.7897530389315085,2.890258047741631,1.7443582021776944,0.4071820446031818,-2.4890311537934844,0.5763729408989875,2.8372288136419535,-2.474591853943875,2.9123831028331177
935,0.78,-0.05,1.4,125.31,-114.81,21.5,-14.3,-4.91,1.5,-0.71,0.01,0.67,0.24,615088,49348,W,-0.5675824438788181,0.10150907265224536,-0.8422322733874471,1.5856556869476612,-0.07213396877643989,1.6398935502653031,0.34248150398465554,1.0220966947940688,0.4458143035857915,2.682155870493659,0.07669650075898535,-0.013866584336705956
936,0.54,0.22,0.39,125.31,-114.81,21.5,-14.3,-4.91,1.5,-0.71,0.01,0.67,0.24,615130,49390,W,-1.0484240278331123,0.10634040530042173,-1.3588388791031891,-2.2816667010274583,-3.0471309147643013,1.4357928679988494,0.27759830286787845,-1.6416503962901903,0.3413756751552597,2.522411841121343,2.7259643146439805,-2.942805134673052
937,0.54,0.22,0.39,125.31,-114.81,21.5,-9.89,-2.77,1.04,-0.71,0.01,0.67,0.24,615173,49433,W,-1.4947704027403275,0.10952140497193746,-1.8621787580667934,0.13584014899497285,0.25583670470948155,1.1664530047585904,0.22095993198334754,2.0694723566032356,0.25623564058572484,2.399527753929414,-0.7762471312889049,0.40655641437744816
938,0.08,0.23,0.01,125.31,-114.81,21.5,-9.89,-2.77,1.04,-0.71,0.01,0.67,0.24,615215,49475,W,-1.8840314648987795,0.10542720430534383,-2.326344079299807,2.5655722754165735,-2.748468176078663,0.8912036764559597,0.17581113630390718,-0.5781959487395087,0.18285734915379817,2.3646674829638306,2.223554177934048,-2.543896407942909
939,0.08,0.23,0.01,125.31,-114.81,21.5,-9.28,-3.11,0.54,-0.71,0.01,0.67,0.24,615256,49516,W,-2.20421170559291,0.09586179665352594,-2.743105054666916,-1.1869823468874896,0.5384384754353537,0.6955634254814357,0.13994008567528662,2.9036148239359063,0.12152953980378636,2.4640688922041507,-0.9971961701296346,0.7642931304025322
940,0.08,0.23,0.01,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615296,49556,W,-2.4853145564682784,0.08546598795169184,3.117898473156333,1.343532280140478,-2.510451983835812,0.6449098378028324,0.1096682034610278,-0.11452189055077482,0.07669526046358338,2.6472153592188845,1.7840613005265797,-2.2906684667259394
941,-0.03,0.07,0.08,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615336,49596,W,-2.7579528933102035,0.0780063948060055,2.7264897640667285,-2.127317073703461,0.8032353448724572,0.6849708250674531,0.08433920927710706,-2.8860742885939397,0.05927607782677553,2.772579661103958,-1.9311749368676334,0.8317602213571598
942,-0.08,0.0,0.06,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615377,49637,W,-3.0413668605642337,0.08512749272472185,2.5607402356134634,0.4420196037099546,-2.161164329609631,0.7069581757600844,0.06762058019310034,0.743938796070134,0.0852132102847736,2.808089267999188,0.6244309473757211,-2.236625374799103
