,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
353,-0.77,0.47,-1.1,1.12,14.94,-15.06,-4.37,-4.33,3.76,-0.33,0.25,0.54,0.74,374812,18024,-0.68,0.43,-1.27,92,-84.31,-14.38,-11.5,0.37,1.77,-0.71,0.01,0.67,0.24,582752,17012,W
354,-1.19,0.09,-1.38,1.12,14.94,-15.06,-4.37,-4.33,3.76,-0.33,0.25,0.54,0.74,374831,18043,0.12,-0.08,1.04,92,-84.31,-14.38,-11.5,0.37,1.77,-0.71,0.01,0.67,0.24,582793,17053,W
355,-1.19,0.09,-1.38,1.12,14.94,-15.06,-4.37,-4.33,3.76,-0.36,0.23,0.52,0.74,374845,18057,0.12,-0.08,1.04,92,-84.31,-14.38,-6.83,-3.3,3.18,-0.71,0.01,0.67,0.24,582834,17094,W
356,-1.19,0.09,-1.38,1.12,14.94,-15.06,-4.44,-5.37,4.18,-0.36,0.23,0.52,0.74,374869,18081,0.12,-0.08,1.04,92,-84.31,-14.38,-12.77,-5.95,-3.14,-0.71,0.01,0.67,0.24,582875,17135,W
357,-1.19,0.09,-1.38,1.12,14.94,-15.06,-5.13,-7.7,5.03,-0.36,0.23,0.52,0.74,374952,18164,0.12,-0.08,1.04,92,-84.31,-14.38,-12.88,-2.92,0.93,-0.71,0.01,0.67,0.24,582918,17178,W
358,-1.88,0.01,-1.9,1.12,14.94,-15.06,-5.13,-7.7,5.03,-0.36,0.23,0.52,0.74,374975,18187,0.12,-0.08,1.04,92,-84.31,-14.38,-10.16,-3.27,-0.03,-0.71,0.01,0.67,0.24,582958,17218,W
359,-1.88,0.01,-1.9,1.12,14.94,-15.06,-5.97,-10.73,4.11,-0.36,0.23,0.52,0.74,375002,18214,0.12,-0.08,1.04,92,-84.31,-14.38,-9.51,-2.96,0.93,-0.71,0.01,0.67,0.24,583002,17262,W
360,-2.99,-0.01,-3.01,1.12,14.94,-15.06,-5.97,-10.73,4.11,-0.36,0.23,0.52,0.74,375021,18233,0.14,-0.03,0.17,92,-84.31,-14.38,-9.51,-2.96,0.93,-0.71,0.01,0.67,0.24,583042,17302,W
361,-2.99,-0.01,-3.01,1.12,14.94,-15.06,-6.86,-13.68,3.95,-0.36,0.23,0.52,0.74,375042,18254,0.14,-0.03,0.17,92,-84.31,-14.38,-9.32,-3.11,0.35,-0.71,0.01,0.67,0.24,583083,17343,W
362,-2.95,-0.34,-2.91,1.12,14.94,-15.06,-6.86,-13.68,3.95,-0.36,0.23,0.52,0.74,375061,18273,0.14,-0.03,0.17,92,-84.31,-14.38,-9.36,-3.04,0.35,-0.71,0.01,0.67,0.24,583123,17383,W
363,-2.95,-0.34,-2.91,1.12,14.94,-15.06,-4.59,-11.76,3.15,-0.36,0.23,0.52,0.74,375076,18288,0.14,-0.03,0.17,92,-84.31,-14.38,-9.36,-2.85,0.54,-0.71,0.01,0.67,0.24,583164,17424,W
364,-2.77,0.61,-2.99,1.12,14.94,-15.06,-4.59,-11.76,3.15,-0.36,0.23,0.52,0.74,375096,18308,0.14,-0.03,0.17,89.19,-1.44,-30.31,-9.36,-2.85,0.54,-0.71,0.01,0.67,0.24,583204,17464,W
365,-2.77,0.61,-2.99,9.69,-11.5,-30,-4.59,-11.76,3.15,-0.36,0.23,0.52,0.74,375115,18327,0.14,-0.03,0.17,89.19,-1.44,-30.31,-9.39,-2.92,0.46,-0.71,0.01,0.67,0.24,583245,17505,W
366,-2.77,0.61,-2.99,9.69,-11.5,-30,-4.79,-11,2.5,-0.36,0.23,0.52,0.74,375134,18346,-0.08,-0.1,0.14,89.19,-1.44,-30.31,-9.39,-2.92,0.46,-0.71,0.01,0.67,0.24,583286,17546,W
367,-2.19,0.62,-2.56,9.69,-11.5,-30,-4.79,-11,2.5,-0.36,0.23,0.52,0.74,375153,18365,-0.08,-0.1,0.14,89.19,-1.44,-30.31,-9.47,-2.81,0.5,-0.71,0.01,0.67,0.24,583328,17588,W
368,-2.19,0.62,-2.56,9.69,-11.5,-30,-5.09,-10.65,2.84,-0.36,0.23,0.52,0.74,375171,18383,-0.08,-0.1,0.14,89.19,-1.44,-30.31,-9.51,-2.81,0.46,-0.71,0.01,0.67,0.24,583370,17630,W
369,-1.86,0.04,-1.71,9.69,-11.5,-30,-5.09,-10.65,2.84,-0.36,0.23,0.52,0.74,375194,18406,-0.08,-0.1,0.14,89.19,-1.44,-30.31,-9.66,-2.89,0.46,-0.71,0.01,0.67,0.24,583409,17669,W
370,-1.86,0.04,-1.71,9.69,-11.5,-30,-5.09,-10.65,2.84,-0.7,-0.15,0.19,0.67,375213,18425,0.01,-0.62,0.82,89.19,-1.44,-30.31,-9.66,-2.89,0.46,-0.71,0.01,0.67,0.24,583450,17710,W
371,-1.86,0.04,-1.71,9.69,-11.5,-30,-3.98,-9.2,2.69,-0.7,-0.15,0.19,0.67,375234,18446,0.18,-0.9,1.69,89.19,-1.44,-30.31,-9.66,-2.89,0.46,-0.71,0.01,0.67,0.24,583490,17750,W
372,-1.35,0.42,-0.78,9.69,-11.5,-30,-3.98,-9.2,2.69,-0.7,-0.15,0.19,0.67,375251,18463,0.18,-0.9,1.69,89.19,-1.44,-30.31,-11.27,-3.42,1.38,-0.71,0.01,0.67,0.24,583531,17791,W
373,-1.35,0.42,-0.78,9.69,-11.5,-30,-5.02,-9.62,2.46,-0.7,-0.15,0.19,0.67,375269,18481,0.18,-0.9,1.69,89.19,-1.44,-30.31,-16.18,-4.15,1.46,-0.71,0.01,0.67,0.24,583572,17832,W
374,-0.21,0.28,-0.06,9.69,-11.5,-30,-5.02,-9.62,2.46,-0.7,-0.15,0.19,0.67,375287,18499,0.18,-0.9,1.69,89.19,-1.44,-30.31,-19.74,-1.05,2,-0.71,0.01,0.67,0.24,583611,17871,W
375,-0.21,0.28,-0.06,9.69,-11.5,-30,-5.02,-9.62,2.46,-0.73,-0.19,0.15,0.64,375304,18516,-1.82,0.31,4.18,89.19,-1.44,-30.31,-19.74,-1.05,2,-0.71,0.01,0.67,0.24,583652,17912,W
376,-0.21,0.28,-0.06,9.69,-11.5,-30,-3.6,-8.81,2.88,-0.73,-0.19,0.15,0.64,375333,18545,-0.05,-0.8,-1.02,89.19,-1.44,-30.31,-19.74,-1.05,2,-0.71,0.01,0.67,0.24,583693,17953,W
377,0.39,1.24,0.28,9.69,-11.5,-30,-3.6,-8.81,2.88,-0.73,-0.19,0.15,0.64,375350,18562,-0.05,1.08,-2.54,89.19,-1.44,-30.31,-19.74,-1.05,2,-0.71,0.01,0.67,0.24,583735,17995,W
378,0.39,1.24,0.28,9.69,-11.5,-30,-2.64,-8.2,2.19,-0.73,-0.19,0.15,0.64,375369,18581,-0.05,1.08,-2.54,89.19,-1.44,-30.31,-6.68,-4.53,1.92,-0.71,0.01,0.67,0.24,583777,18037,W
379,0.39,1.24,0.28,9.69,-11.5,-30,-2.87,-8.36,1.77,-0.73,-0.19,0.15,0.64,375385,18597,-0.05,1.08,-2.54,89.19,-1.44,-30.31,-11.2,-1.96,2.88,-0.71,0.01,0.67,0.24,583818,18078,W
380,0.62,1.16,0.4,9.69,-11.5,-30,-2.87,-8.36,1.77,-0.73,-0.19,0.15,0.64,375409,18621,-0.05,1.08,-2.54,89.19,-1.44,-30.31,-12.65,-1.43,1.42,-0.71,0.01,0.67,0.24,583858,18118,W
381,0.62,1.16,0.4,9.69,-11.5,-30,-2.26,-8.85,1.92,-0.73,-0.19,0.15,0.64,375427,18639,-0.13,1.32,-3.54,89.19,-1.44,-30.31,-12.65,-1.43,1.42,-0.71,0.01,0.67,0.24,583901,18161,W
382,0.97,0.93,0.55,9.69,-11.5,-30,-2.26,-8.85,1.92,-0.73,-0.19,0.15,0.64,375447,18659,0.01,1.33,-3.2,89.19,-1.44,-30.31,-12.65,-1.43,1.42,-0.71,0.01,0.67,0.24,583943,18203,W
383,0.97,0.93,0.55,5.94,-7.37,-17.12,-2.26,-8.85,1.92,-0.73,-0.19,0.15,0.64,375468,18680,-0.81,1.03,-2.77,89.19,-1.44,-30.31,-12.65,-1.43,1.42,-0.71,0.01,0.67,0.24,583983,18243,W
384,0.97,0.93,0.55,5.94,-7.37,-17.12,-2.8,-10.65,2.11,-0.73,-0.19,0.15,0.64,375493,18705,-0.81,1.03,-2.77,89.19,-1.44,-30.31,-12.65,2.59,3.22,-0.71,0.01,0.67,0.24,584024,18284,W
385,1.04,0.47,0.63,5.94,-7.37,-17.12,-2.8,-10.65,2.11,-0.73,-0.19,0.15,0.64,375515,18727,-0.81,1.03,-2.77,89.19,-1.44,-30.31,-11.31,3.51,2.84,-0.71,0.01,0.67,0.24,584067,18327,W
386,1.04,0.47,0.63,5.94,-7.37,-17.12,-3.56,-13.68,2.3,-0.73,-0.19,0.15,0.64,375535,18747,-0.81,1.03,-2.77,89.19,-1.44,-30.31,-9.36,9.41,3.49,-0.71,0.01,0.67,0.24,584107,18367,W
387,1.25,0.36,1.08,5.94,-7.37,-17.12,-3.56,-13.68,2.3,-0.73,-0.19,0.15,0.64,375556,18768,1.23,0.61,3.22,89.19,-1.44,-30.31,-9.36,9.41,3.49,-0.71,0.01,0.67,0.24,584147,18407,W
388,1.25,0.36,1.08,5.94,-7.37,-17.12,-2.14,-11.88,2.23,-0.73,-0.19,0.15,0.64,375575,18787,1.23,0.61,3.22,89.19,-1.44,-30.31,-13.15,-6.18,-0.72,-0.71,0.01,0.67,0.24,584188,18448,W
389,1.54,0.09,2.29,5.94,-7.37,-17.12,-2.14,-11.88,2.23,-0.73,-0.19,0.15,0.64,375593,18805,0.56,0.1,0.4,89.19,-1.44,-30.31,-13.15,-6.18,-0.72,-0.71,0.01,0.67,0.24,584229,18489,W
390,1.54,0.09,2.29,5.94,-7.37,-17.12,-2.14,-11.88,2.23,-0.67,-0.03,0.15,0.73,375612,18824,0.56,0.1,0.4,89.19,-1.44,-30.31,-9.7,-3.19,0.16,-0.71,0.01,0.67,0.24,584270,18530,W
391,1.54,0.09,2.29,5.94,-7.37,-17.12,-2.14,-10.46,2.54,-0.67,-0.03,0.15,0.73,375634,18846,0.56,0.1,0.4,89.19,-1.44,-30.31,-8.82,-3.11,1.31,-0.71,0.01,0.67,0.24,584309,18569,W
392,2.04,-0.31,3.03,5.94,-7.37,-17.12,-2.14,-10.46,2.54,-0.67,-0.03,0.15,0.73,375654,18866,0.15,0.35,0.14,89.19,-1.44,-30.31,-8.82,-3.11,1.31,-0.71,0.01,0.67,0.24,584349,18609,W
393,2.04,-0.31,3.03,5.94,-7.37,-17.12,-2.22,-11.84,2.65,-0.67,-0.03,0.15,0.73,375672,18884,0.13,0.12,0.08,89.19,-1.44,-30.31,-8.82,-3.11,1.31,-0.71,0.01,0.67,0.24,584389,18649,W
394,2.04,-0.31,3.03,5.94,-7.37,-17.12,-2.8,-12.91,2.34,-0.67,-0.03,0.15,0.73,375689,18901,0.13,0.12,0.08,89.19,-1.44,-30.31,-9.09,-3.27,0.43,-0.71,0.01,0.67,0.24,584430,18690,W
395,2.28,-0.3,3.25,5.94,-7.37,-17.12,-2.8,-12.91,2.34,-0.67,-0.03,0.15,0.73,375705,18917,0.13,0.12,0.08,89.19,-1.44,-30.31,-9.32,-3.19,0.08,-0.71,0.01,0.67,0.24,584470,18730,W
396,2.28,-0.3,3.25,5.94,-7.37,-17.12,-2.64,-12.41,2.69,-0.67,-0.03,0.15,0.73,375719,18931,0.13,0.12,0.08,89.19,-1.44,-30.31,-9.39,-3.11,0.16,-0.71,0.01,0.67,0.24,584509,18769,W
397,2.28,-0.3,3.25,5.94,-7.37,-17.12,-3.25,-11.19,2.88,-0.67,-0.03,0.15,0.73,375733,18945,-0.11,0,0.07,89.19,-1.44,-30.31,-9.39,-3.11,0.16,-0.71,0.01,0.67,0.24,584550,18810,W
398,2.3,-0.22,3.13,5.94,-7.37,-17.12,-3.25,-11.19,2.88,-0.67,-0.03,0.15,0.73,375750,18962,-0.11,0,0.07,89.19,-1.44,-30.31,-9.43,-3.11,0.12,-0.71,0.01,0.67,0.24,584591,18851,W
399,2.3,-0.22,3.13,5.94,-7.37,-17.12,-3.52,-9.27,3.15,-0.67,-0.03,0.15,0.73,375765,18977,-0.04,-0.19,0.15,89.19,-1.44,-30.31,-9.43,-3.11,0.12,-0.71,0.01,0.67,0.24,584632,18892,W
400,1.87,-0.28,2.61,5.94,-7.37,-17.12,-3.52,-9.27,3.15,-0.67,-0.03,0.15,0.73,375786,18998,-0.04,-0.19,0.15,89.19,-1.44,-30.31,-9.47,-3.08,0.16,-0.71,0.01,0.67,0.24,584673,18933,W
401,1.87,-0.28,2.61,5.94,-7.37,-17.12,-3.52,-9.27,3.15,-0.48,0.19,0.37,0.77,375817,19029,-0.04,-0.19,0.15,89.19,-1.44,-30.31,-9.55,-3.04,0.16,-0.71,0.01,0.67,0.24,584713,18973,W
402,1.87,-0.28,2.61,5.94,-7.37,-17.12,-2.91,-8.39,3.34,-0.48,0.19,0.37,0.77,375872,19084,-0.04,-0.19,0.15,61.5,-11,-2.06,-9.55,-3.04,0.16,-0.71,0.01,0.67,0.24,584754,19014,W
403,1.87,-0.28,2.61,5.94,-7.37,-17.12,-3.71,-7.05,3.61,-0.48,0.19,0.37,0.77,375899,19111,-0.19,-0.56,1.37,61.5,-11,-2.06,-9.55,-3.04,0.16,-0.71,0.01,0.67,0.24,584796,19056,W
404,1.26,-0.31,1.54,5.94,-7.37,-17.12,-3.71,-7.05,3.61,-0.48,0.19,0.37,0.77,375925,19137,-0.19,-0.56,1.37,61.5,-11,-2.06,-10.35,-3.54,1.42,-0.71,0.01,0.67,0.24,584837,19097,W
405,1.26,-0.31,1.54,5.94,-7.37,-17.12,-3.75,-4.48,3.87,-0.48,0.19,0.37,0.77,375944,19156,-0.19,-0.56,1.37,61.5,-11,-2.06,-11.77,-4.61,1.08,-0.71,0.01,0.67,0.24,584879,19139,W
406,0.81,-0.4,0.94,5.94,-7.37,-17.12,-3.75,-4.48,3.87,-0.48,0.19,0.37,0.77,375965,19177,-0.19,-0.56,1.37,61.5,-11,-2.06,-21.46,-3.04,0.66,-0.71,0.01,0.67,0.24,584921,19181,W
407,0.81,-0.4,0.94,5.94,-7.37,-17.12,-3.18,-3.8,3.91,-0.48,0.19,0.37,0.77,375983,19195,-0.19,-0.56,1.37,61.5,-11,-2.06,-16.4,1.48,-0.03,-0.71,0.01,0.67,0.24,584961,19221,W
408,0.38,-0.01,0.35,5.94,-7.37,-17.12,-3.18,-3.8,3.91,-0.48,0.19,0.37,0.77,376003,19215,0.85,-1.61,-1.34,61.5,-11,-2.06,-16.4,1.48,-0.03,-0.71,0.01,0.67,0.24,585003,19263,W
409,0.38,-0.01,0.35,5.94,-7.37,-17.12,-2.87,-3.26,3.91,-0.48,0.19,0.37,0.77,376022,19234,-1.78,-1.02,-2.34,61.5,-11,-2.06,-16.4,1.48,-0.03,-0.71,0.01,0.67,0.24,585044,19304,W
410,0.38,-0.01,0.35,5.94,-7.37,-17.12,-2.95,-2.91,3.8,-0.48,0.19,0.37,0.77,376041,19253,-1.78,-1.02,-2.34,61.5,-11,-2.06,-4.03,-6.75,-3.02,-0.71,0.01,0.67,0.24,585088,19348,W
411,0.08,0.12,-0.24,5.94,-7.37,-17.12,-2.95,-2.91,3.8,-0.48,0.19,0.37,0.77,376063,19275,-1.78,-1.02,-2.34,61.5,-11,-2.06,-5.41,-2.96,-0.42,-0.71,0.01,0.67,0.24,585129,19389,W
412,0.08,0.12,-0.24,5.94,-7.37,-17.12,-3.6,-3.07,3.8,-0.48,0.19,0.37,0.77,376078,19290,-1.78,-1.02,-2.34,61.5,-11,-2.06,-14.72,-1.05,2.07,-0.71,0.01,0.67,0.24,585171,19431,W
413,-0.29,0.29,-0.82,5.94,-7.37,-17.12,-3.6,-3.07,3.8,-0.48,0.19,0.37,0.77,376092,19304,-1.78,-1.02,-2.34,61.5,-11,-2.06,-15.29,-0.13,0.7,-0.71,0.01,0.67,0.24,585213,19473,W
414,-0.29,0.29,-0.82,5.94,-7.37,-17.12,-3.6,-3.07,3.8,-0.33,0.28,0.47,0.77,376106,19318,-1.78,-1.02,-2.34,40.56,-16.75,31.25,-15.29,-0.13,0.7,-0.71,0.01,0.67,0.24,585255,19515,W
415,-0.29,0.29,-0.82,5.94,-7.37,-17.12,-3.95,-4.06,3.68,-0.33,0.28,0.47,0.77,376119,19331,-0.04,1.58,-2.74,40.56,-16.75,31.25,-15.29,-0.13,0.7,-0.71,0.01,0.67,0.24,585298,19558,W
416,-0.65,0.78,-1.35,5.94,-7.37,-17.12,-3.95,-4.06,3.68,-0.33,0.28,0.47,0.77,376148,19360,-0.04,1.58,-2.74,40.56,-16.75,31.25,-15.64,3.43,2.8,-0.71,0.01,0.67,0.24,585340,19600,W
417,-0.65,0.78,-1.35,5.94,-7.37,-17.12,-3.95,-4.06,3.68,-0.36,0.27,0.44,0.78,376182,19394,1.1,0.73,-0.28,40.56,-16.75,31.25,-15.64,3.43,2.8,-0.71,0.01,0.67,0.24,585381,19641,W
418,-0.65,0.78,-1.35,5.94,-7.37,-17.12,-7.93,-9.12,4.41,-0.36,0.27,0.44,0.78,376204,19416,1.1,0.73,-0.28,40.56,-16.75,31.25,-7.17,11.33,2.76,-0.71,0.01,0.67,0.24,585421,19681,W
419,-0.65,0.78,-1.35,5.94,-7.37,-17.12,-6.62,-9.5,3.68,-0.36,0.27,0.44,0.78,376220,19432,1.1,0.73,-0.28,40.56,-16.75,31.25,-15.95,-4.49,3.88,-0.71,0.01,0.67,0.24,585461,19721,W
420,-0.81,1.62,-1.71,5.94,-7.37,-17.12,-6.62,-9.5,3.68,-0.36,0.27,0.44,0.78,376237,19449,1.1,0.73,-0.28,33.75,-34.56,28.88,-15.95,-4.49,3.88,-0.71,0.01,0.67,0.24,585501,19761,W
421,-0.81,1.62,-1.71,5.94,-7.37,-17.12,-6.62,-9.5,3.68,-0.44,0.26,0.36,0.78,376259,19471,0.49,-0.01,0.26,33.75,-34.56,28.88,-15.95,-4.49,3.88,-0.71,0.01,0.67,0.24,585542,19802,W
422,-0.81,1.62,-1.71,5.94,-7.37,-17.12,-9.5,-9,3.38,-0.44,0.26,0.36,0.78,376277,19489,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.39,-3.04,0.58,-0.71,0.01,0.67,0.24,585583,19843,W
423,-0.41,1.11,-1.69,5.94,-7.37,-17.12,-9.5,-9,3.38,-0.44,0.26,0.36,0.78,376295,19507,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.28,-3.15,0.16,-0.71,0.01,0.67,0.24,585624,19884,W
424,-0.41,1.11,-1.69,5.94,-7.37,-17.12,-9.5,-9,3.38,-0.47,0.26,0.31,0.78,376313,19525,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.36,-3.23,-0.07,-0.71,0.01,0.67,0.24,585665,19925,W
425,-0.41,1.11,-1.69,5.94,-7.37,-17.12,-8.93,-8.97,3.84,-0.47,0.26,0.31,0.78,376331,19543,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585705,19965,W
426,-0.41,1.11,-1.69,5.94,-7.37,-17.12,-8.62,-7.93,3.04,-0.47,0.26,0.31,0.78,376359,19571,-0.07,-0.1,0.19,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585747,20007,W
427,-0.41,1.11,-1.69,1.19,-27.5,-3.06,-8.62,-7.93,3.04,-0.47,0.26,0.31,0.78,376377,19589,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585788,20048,W
428,-0.41,1.11,-1.69,1.19,-27.5,-3.06,-9.54,-6.75,2.57,-0.47,0.26,0.31,0.78,376396,19608,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.39,-2.92,0.23,-0.71,0.01,0.67,0.24,585829,20089,W
429,0.68,1.37,-0.99,1.19,-27.5,-3.06,-9.54,-6.75,2.57,-0.47,0.26,0.31,0.78,376417,19629,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.39,-2.92,0.23,-0.71,0.01,0.67,0.24,585871,20131,W
430,0.68,1.37,-0.99,1.19,-27.5,-3.06,-8.5,-5.56,3.42,-0.47,0.26,0.31,0.78,376435,19647,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585911,20171,W
431,1.07,1.21,-0.73,1.19,-27.5,-3.06,-8.5,-5.56,3.42,-0.47,0.26,0.31,0.78,376455,19667,-0.06,-0.13,0.14,44.88,-34.25,14.75,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585951,20211,W
432,1.07,1.21,-0.73,1.19,-27.5,-3.06,-9.08,-6.09,2.84,-0.47,0.26,0.31,0.78,376484,19696,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585992,20252,W
433,1.25,0.93,-0.66,1.19,-27.5,-3.06,-9.08,-6.09,2.84,-0.47,0.26,0.31,0.78,376508,19720,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.51,-2.73,0.5,-0.71,0.01,0.67,0.24,586033,20293,W
434,1.25,0.93,-0.66,1.19,-27.5,-3.06,-7.05,-5.25,3.45,-0.47,0.26,0.31,0.78,376525,19737,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.78,-3.08,0.62,-0.71,0.01,0.67,0.24,586073,20333,W
435,1.25,0.93,-0.66,1.19,-27.5,-3.06,-7.77,-6.02,3.23,-0.47,0.26,0.31,0.78,376542,19754,-0.02,-0.3,0.29,44.88,-34.25,14.75,-10.24,-3.57,1.31,-0.71,0.01,0.67,0.24,586114,20374,W
436,1.37,1.68,-0.57,1.19,-27.5,-3.06,-7.77,-6.02,3.23,-0.47,0.26,0.31,0.78,376559,19771,-0.02,-0.3,0.29,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586155,20415,W
437,1.37,1.68,-0.57,1.19,-27.5,-3.06,-7.89,-5.63,2.8,-0.47,0.26,0.31,0.78,376577,19789,0.38,-1.39,4.95,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586196,20456,W
438,1.4,0.88,-0.43,1.19,-27.5,-3.06,-7.89,-5.63,2.8,-0.47,0.26,0.31,0.78,376595,19807,0.98,-0.55,0.96,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586237,20497,W
439,1.4,0.88,-0.43,1.19,-27.5,-3.06,-7.89,-5.63,2.8,-0.45,0.36,0.07,0.81,376625,19837,0.98,-0.55,0.96,44.88,-34.25,14.75,-5.71,-9.7,-1.41,-0.71,0.01,0.67,0.24,586279,20539,W
440,1.4,0.88,-0.43,1.19,-27.5,-3.06,-6.78,-4.68,3.42,-0.45,0.36,0.07,0.81,376644,19856,0.98,-0.55,0.96,44.88,-34.25,14.75,-4.76,-7.14,-2.64,-0.71,0.01,0.67,0.24,586320,20580,W
441,1.3,0.6,-0.43,1.19,-27.5,-3.06,-6.78,-4.68,3.42,-0.45,0.36,0.07,0.81,376668,19880,0.98,-0.55,0.96,44.88,-34.25,14.75,-7.79,-5.41,-6.09,-0.71,0.01,0.67,0.24,586360,20620,W
442,1.3,0.6,-0.43,1.19,-27.5,-3.06,-7.51,-5.14,3.95,-0.45,0.36,0.07,0.81,376686,19898,4.51,1.07,-4.32,44.88,-34.25,14.75,-7.79,-5.41,-6.09,-0.71,0.01,0.67,0.24,586401,20661,W
443,1.3,0.6,-0.43,1.19,-27.5,-3.06,-7.58,-5.98,4.18,-0.45,0.36,0.07,0.81,376707,19919,4.51,1.07,-4.32,44.88,-34.25,14.75,-15.25,4.24,-6.77,-0.71,0.01,0.67,0.24,586442,20702,W
444,1.3,0.6,-0.43,1.19,-27.5,-3.06,-5.48,-5.98,3.99,-0.45,0.36,0.07,0.81,376720,19932,4.25,1.75,-2.78,44.88,-34.25,14.75,-15.25,4.24,-6.77,-0.71,0.01,0.67,0.24,586484,20744,W
445,0.76,1.23,-0.34,1.19,-27.5,-3.06,-5.48,-5.98,3.99,-0.45,0.36,0.07,0.81,376739,19951,4.25,1.75,-2.78,44.88,-34.25,14.75,-12.84,5.96,-4.02,-0.71,0.01,0.67,0.24,586525,20785,W
446,0.76,1.23,-0.34,1.19,-27.5,-3.06,-5.48,-5.98,3.99,-0.4,0.39,-0.02,0.83,376757,19969,4.25,1.75,-2.78,44.88,-34.25,14.75,-11.08,5.58,-2.33,-0.71,0.01,0.67,0.24,586568,20828,W
447,0.76,1.23,-0.34,1.19,-27.5,-3.06,-5.59,-5.1,4.07,-0.4,0.39,-0.02,0.83,376784,19996,4.25,1.75,-2.78,44.88,-34.25,14.75,-20.62,13.32,17.05,-0.71,0.01,0.67,0.24,586608,20868,W
448,0.76,1.23,-0.34,1.19,-27.5,-3.06,-6.36,-4.79,4.41,-0.4,0.39,-0.02,0.83,376803,20015,0.35,1.1,0.07,44.88,-34.25,14.75,-20.62,13.32,17.05,-0.71,0.01,0.67,0.24,586650,20910,W
449,0.76,1.23,-0.34,-1.94,-19.81,9.69,-6.36,-4.79,4.41,-0.4,0.39,-0.02,0.83,376823,20035,0.35,1.1,0.07,44.88,-34.25,14.75,-10.24,-2.85,-0.03,-0.71,0.01,0.67,0.24,586691,20951,W
450,0.76,1.23,-0.34,-1.94,-19.81,9.69,-6.05,-5.29,4.83,-0.4,0.39,-0.02,0.83,376843,20055,0.11,-0.01,0.02,44.88,-34.25,14.75,-10.24,-2.85,-0.03,-0.71,0.01,0.67,0.24,586731,20991,W
451,0.27,0.22,-0.15,-1.94,-19.81,9.69,-6.05,-5.29,4.83,-0.4,0.39,-0.02,0.83,376864,20076,1.1,0.73,-0.28,33.75,-34.56,28.88,-15.95,-4.49,3.88,-0.71,0.01,0.67,0.24,585501,19761,W
452,0.27,0.22,-0.15,-1.94,-19.81,9.69,-6.32,-6.09,4.53,-0.4,0.39,-0.02,0.83,376879,20091,0.49,-0.01,0.26,33.75,-34.56,28.88,-15.95,-4.49,3.88,-0.71,0.01,0.67,0.24,585542,19802,W
453,0.18,-0.09,-0.17,-1.94,-19.81,9.69,-6.32,-6.09,4.53,-0.4,0.39,-0.02,0.83,376897,20109,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.39,-3.04,0.58,-0.71,0.01,0.67,0.24,585583,19843,W
454,0.18,-0.09,-0.17,-1.94,-19.81,9.69,-6.32,-6.09,4.53,-0.38,0.4,-0.06,0.83,376917,20129,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.28,-3.15,0.16,-0.71,0.01,0.67,0.24,585624,19884,W
455,0.18,-0.09,-0.17,-1.94,-19.81,9.69,-5.78,-6.13,4.53,-0.38,0.4,-0.06,0.83,376935,20147,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.36,-3.23,-0.07,-0.71,0.01,0.67,0.24,585665,19925,W
456,0.13,0.11,-0.01,-1.94,-19.81,9.69,-5.78,-6.13,4.53,-0.38,0.4,-0.06,0.83,376963,20175,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585705,19965,W
457,0.13,0.11,-0.01,-1.94,-19.81,9.69,-5.94,-5.98,3.91,-0.38,0.4,-0.06,0.83,376981,20193,-0.07,-0.1,0.19,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585747,20007,W
