,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
649,0.14,0.2,0.26,-7.31,14.06,-37.25,-5.55,-10.66,3.3,-0.39,0.43,-0.22,0.78,290160,29507,0.02,-0.02,0.05,92.69,-65.56,36.13,-9.2,-3,0.16,-0.69,0.03,0.71,0.14,497873,27700,T
650,0.14,0.2,0.26,-7.31,14.06,-37.25,-6.52,-10.5,4,-0.39,0.43,-0.22,0.78,290777,30124,0.02,-0.02,0.05,92.69,-65.56,36.13,-9.24,-2.89,0.31,-0.69,0.03,0.71,0.14,497913,27740,T
651,0.24,0.17,0.5,-7.31,14.06,-37.25,-6.52,-10.5,4,-0.39,0.43,-0.22,0.78,290799,30146,0.02,-0.02,0.05,92.69,-65.56,36.13,-9.28,-2.92,0.16,-0.69,0.03,0.71,0.14,497953,27780,T
652,0.37,-0.78,1.5,-7.31,14.06,-37.25,-6.52,-10.5,4,-0.39,0.43,-0.22,0.78,290814,30161,0.02,-0.02,0.05,92.75,-66.69,34.88,-9.28,-2.92,0.16,-0.69,0.03,0.71,0.14,497993,27820,T
653,0.37,-0.78,1.5,-7.31,14.06,-37.25,-6.02,-0.39,3.88,-0.39,0.43,-0.22,0.78,290827,30174,0.02,-0.02,0.05,92.75,-66.69,34.88,-9.24,-2.92,0.16,-0.69,0.03,0.71,0.14,498033,27860,T
654,0.02,-0.61,1.17,-7.31,14.06,-37.25,-6.02,-0.39,3.88,-0.39,0.43,-0.22,0.78,290985,30332,0.03,-0.11,0.05,92.75,-66.69,34.88,-9.24,-2.92,0.16,-0.69,0.03,0.71,0.14,498074,27901,T
655,0.02,-0.61,1.17,-7.31,14.06,-37.25,-6.02,-0.39,3.88,-0.09,0.47,0,0.88,291411,30758,0.03,-0.11,0.05,92.75,-66.69,34.88,-9.28,-2.81,0.39,-0.69,0.03,0.71,0.14,498114,27941,T
656,0.02,-0.61,1.17,-7.31,14.06,-37.25,-8.35,-0.13,6.87,-0.09,0.47,0,0.88,291433,30780,0.03,-0.11,0.05,92.75,-66.69,34.88,-9.28,-2.85,0.39,-0.69,0.03,0.71,0.14,498153,27980,T
657,0.02,-0.61,1.17,-7.31,14.06,-37.25,-7.43,-0.13,5.3,-0.09,0.47,0,0.88,291448,30795,0.03,-0.11,0.05,93.44,-67.5,34.5,-9.28,-2.85,0.39,-0.69,0.03,0.71,0.14,498193,28020,T
658,0.02,-0.61,1.17,-7.31,14.06,-37.25,-7.78,-0.05,4.95,-0.09,0.47,0,0.88,291461,30808,0.02,-0.02,0.01,93.44,-67.5,34.5,-9.28,-2.85,0.39,-0.69,0.03,0.71,0.14,498234,28061,T
659,0.02,-0.61,1.17,-7.31,14.06,-37.25,-9.08,-0.58,5.07,-0.09,0.47,0,0.88,291476,30823,0.02,-0.02,0.01,93.44,-67.5,34.5,-9.36,-2.85,0.27,-0.69,0.03,0.71,0.14,498274,28101,T
660,-1.97,-0.55,1.21,-7.31,14.06,-37.25,-9.08,-0.58,5.07,-0.09,0.47,0,0.88,291499,30846,-0.41,1.17,-3.05,96.56,-116.69,36.94,-10.2,4.89,2.84,0.43,0.52,-0.63,0.38,494310,24137,W
661,-1.97,-0.55,1.21,-7.31,14.06,-37.25,-9.08,-0.58,5.07,-0.23,0.38,0.34,0.83,291522,30869,-0.41,1.17,-3.05,96.56,-116.69,36.94,-10.81,5.81,4.3,0.43,0.52,-0.63,0.38,494351,24178,W
662,-1.97,-0.55,1.21,-7.31,14.06,-37.25,-10.15,-1.23,5.22,-0.23,0.38,0.34,0.83,291535,30882,1.03,-1.58,1.68,96.56,-116.69,36.94,-10.81,5.81,4.3,0.43,0.52,-0.63,0.38,494393,24220,W
663,-1.57,-0.59,1.31,-7.31,14.06,-37.25,-10.15,-1.23,5.22,-0.23,0.38,0.34,0.83,291557,30904,1.22,-1.25,3.1,96.56,-116.69,36.94,-10.81,5.81,4.3,0.43,0.52,-0.63,0.38,494434,24261,W
664,-1.57,-0.59,1.31,-7.31,14.06,-37.25,-9.77,-0.66,4.95,-0.23,0.38,0.34,0.83,291571,30918,1.22,-1.25,3.1,96.56,-116.69,36.94,-13.64,-2.27,5.56,0.43,0.52,-0.63,0.38,494475,24302,W
665,-1.57,-0.59,1.31,-7.31,14.06,-37.25,-8.81,-0.05,4.53,-0.23,0.38,0.34,0.83,291715,31062,1.22,-1.25,3.1,96.56,-116.69,36.94,-10.89,-2.92,-0.49,0.43,0.52,-0.63,0.38,494517,24344,W
666,-1.38,-0.29,1.35,-7.31,14.06,-37.25,-8.81,-0.05,4.53,-0.23,0.38,0.34,0.83,291739,31086,1.22,-1.25,3.1,96.56,-116.69,36.94,-9.09,-2.85,1.23,0.43,0.52,-0.63,0.38,494559,24386,W
667,-1.38,-0.29,1.35,-7.31,14.06,-37.25,-9.35,-0.13,6.1,-0.23,0.38,0.34,0.83,291759,31106,1.22,-1.25,3.1,163.38,-61.19,33.25,-9.09,-2.85,1.23,0.43,0.52,-0.63,0.38,494600,24427,W
668,-1.38,-0.29,1.35,-7.31,14.06,-37.25,-8.77,0.41,6.25,-0.23,0.38,0.34,0.83,291773,31120,0.14,0.08,0.1,163.38,-61.19,33.25,-9.09,-2.85,1.23,0.43,0.52,-0.63,0.38,494642,24469,W
669,-0.48,-0.17,1.38,-7.31,14.06,-37.25,-8.77,0.41,6.25,-0.23,0.38,0.34,0.83,291787,31134,-0.1,0.15,0.09,163.38,-61.19,33.25,-9.09,-2.85,1.23,0.43,0.52,-0.63,0.38,494683,24510,W
670,-0.48,-0.17,1.38,-7.31,14.06,-37.25,-8.77,0.41,6.25,-0.29,0.32,0.58,0.7,291801,31148,-0.1,0.15,0.09,163.38,-61.19,33.25,-9.47,-3,-0.03,0.43,0.52,-0.63,0.38,494724,24551,W
671,-0.48,-0.17,1.38,-7.31,14.06,-37.25,-8.47,0.22,6.48,-0.29,0.32,0.58,0.7,291815,31162,-0.1,0.15,0.09,163.38,-61.19,33.25,-9.43,-2.89,0.12,0.43,0.52,-0.63,0.38,494766,24593,W
672,-0.48,-0.17,1.38,-7.31,14.06,-37.25,-8.54,0.14,6.18,-0.29,0.32,0.58,0.7,291829,31176,-0.1,0.15,0.09,163.38,-61.19,33.25,-9.47,-2.89,0.08,0.43,0.52,-0.63,0.38,494807,24634,W
673,-0.11,-0.43,1.13,-7.31,14.06,-37.25,-8.54,0.14,6.18,-0.29,0.32,0.58,0.7,291845,31192,-0.1,0.15,0.09,161.81,-64.56,32.88,-9.47,-2.89,0.08,0.43,0.52,-0.63,0.38,494846,24673,W
674,-0.11,-0.43,1.13,-7.31,14.06,-37.25,-8.54,0.14,6.18,-0.28,0.32,0.6,0.68,291862,31209,-0.08,-0.15,0.22,161.81,-64.56,32.88,-9.47,-2.89,0.08,0.43,0.52,-0.63,0.38,494888,24715,W
675,-0.11,-0.43,1.13,-7.31,14.06,-37.25,-7.97,0.18,6.18,-0.28,0.32,0.6,0.68,292264,31611,-0.09,-0.13,0.33,161.81,-64.56,32.88,-9.47,-2.89,0.08,0.43,0.52,-0.63,0.38,494930,24757,W
676,0.12,-0.21,0.9,-7.31,14.06,-37.25,-7.97,0.18,6.18,-0.28,0.32,0.6,0.68,292295,31642,-0.09,-0.13,0.33,161.81,-64.56,32.88,-9.59,-2.66,0.31,0.43,0.52,-0.63,0.38,494973,24800,W
677,0.12,-0.21,0.9,-7.31,14.06,-37.25,-4.91,-2.92,3.88,-0.28,0.32,0.6,0.68,292309,31656,-0.09,-0.13,0.33,161.81,-64.56,32.88,-9.85,-2.7,0.08,0.43,0.52,-0.63,0.38,495014,24841,W
678,0.12,-0.21,0.9,-7.31,14.06,-37.25,-4.98,-4.34,3.5,-0.28,0.32,0.6,0.68,292324,31671,-0.09,-0.13,0.33,161.81,-64.56,32.88,-10.05,-2.58,0.54,0.43,0.52,-0.63,0.38,495054,24881,W
679,-1.69,0.1,-2.7,-7.31,14.06,-37.25,-4.98,-4.34,3.5,-0.28,0.32,0.6,0.68,292338,31685,-0.09,-0.13,0.33,161.81,-64.56,32.88,-10.05,-2.58,0.54,-0.69,0.03,0.71,0.14,495097,24924,W
680,-1.69,0.1,-2.7,-7.31,14.06,-37.25,-4.98,-4.34,3.5,-0.39,0.22,0.57,0.69,292357,31704,0.14,-0.94,3.78,161.81,-64.56,32.88,-10.05,-2.58,0.54,-0.69,0.03,0.71,0.14,495139,24966,W
681,-1.69,0.1,-2.7,-7.31,14.06,-37.25,-4.87,-7.13,2.77,-0.39,0.22,0.57,0.69,292373,31720,0.34,-1.85,6.26,161.81,-64.56,32.88,-10.05,-2.58,0.54,-0.69,0.03,0.71,0.14,495181,25008,W
682,-1.93,0.28,-2.99,-7.31,14.06,-37.25,-4.87,-7.13,2.77,-0.39,0.22,0.57,0.69,292387,31734,0.34,-1.85,6.26,161.81,-64.56,32.88,-16.9,2.63,0.7,-0.69,0.03,0.71,0.14,495223,25050,W
683,-1.93,0.28,-2.99,-7.31,14.06,-37.25,-4.87,-7.13,2.77,-0.44,0.16,0.52,0.71,292567,31914,0.34,-1.85,6.26,161.81,-64.56,32.88,-10.66,-11.35,-2.48,-0.69,0.03,0.71,0.14,495264,25091,W
684,-1.93,0.28,-2.99,-7.31,14.06,-37.25,-5.21,-7.86,2.77,-0.44,0.16,0.52,0.71,292588,31935,0.34,-1.85,6.26,161.81,-64.56,32.88,-4.91,-4.88,0.27,-0.69,0.03,0.71,0.14,495305,25132,W
685,-1.89,0.92,-2.59,-7.31,14.06,-37.25,-5.21,-7.86,2.77,-0.44,0.16,0.52,0.71,292604,31951,-0.85,-0.66,-3.46,161.81,-64.56,32.88,-4.91,-4.88,0.27,-0.69,0.03,0.71,0.14,495347,25174,W
686,-1.89,0.92,-2.59,-7.31,14.06,-37.25,-2.76,-10.89,2.69,-0.44,0.16,0.52,0.71,292621,31968,0.48,1.26,-3.54,161.81,-64.56,32.88,-4.91,-4.88,0.27,-0.69,0.03,0.71,0.14,495390,25217,W
687,-0.94,2.18,-1.83,-7.31,14.06,-37.25,-2.76,-10.89,2.69,-0.44,0.16,0.52,0.71,292635,31982,0.46,1.13,-3.75,161.81,-64.56,32.88,-4.91,-4.88,0.27,-0.69,0.03,0.71,0.14,495431,25258,W
688,-0.94,2.18,-1.83,-7.31,14.06,-37.25,-2.76,-10.89,2.69,-0.68,-0.08,0.2,0.7,292733,32080,0.46,1.13,-3.75,161.81,-64.56,32.88,-13.68,1.98,1.38,-0.69,0.03,0.71,0.14,495473,25300,W
689,-0.94,2.18,-1.83,-7.31,14.06,-37.25,-4.33,-11.43,2.61,-0.68,-0.08,0.2,0.7,292901,32248,0.46,1.13,-3.75,161.81,-64.56,32.88,-12.57,2.32,0.39,-0.69,0.03,0.71,0.14,495514,25341,W
690,-0.94,2.18,-1.83,-7.31,14.06,-37.25,-4.33,-11.43,2.61,-0.7,-0.06,0.1,0.7,292923,32270,0.46,1.13,-3.75,161.81,-64.56,32.88,-12.46,1.48,0.66,-0.69,0.03,0.71,0.14,495554,25381,W
691,-0.94,2.18,-1.83,-7.31,14.06,-37.25,-2.84,-8.63,2.08,-0.7,-0.06,0.1,0.7,292964,32311,-0.3,1.01,-1.91,161.81,-64.56,32.88,-12.46,1.48,0.66,-0.69,0.03,0.71,0.14,495596,25423,W
692,0.37,0.13,0.83,-7.31,14.06,-37.25,-2.84,-8.63,2.08,-0.7,-0.06,0.1,0.7,292982,32329,-1.22,0.89,-2.25,161.81,-64.56,32.88,-12.46,1.48,0.66,-0.69,0.03,0.71,0.14,495638,25465,W
693,0.37,0.13,0.83,-7.31,14.06,-37.25,-3.14,-8.55,2.31,-0.7,-0.06,0.1,0.7,293002,32349,-1.4,0.98,-1.58,161.81,-64.56,32.88,-12.46,1.48,0.66,-0.69,0.03,0.71,0.14,495680,25507,W
694,0.48,0.11,1.07,-7.31,14.06,-37.25,-3.14,-8.55,2.31,-0.7,-0.06,0.1,0.7,293019,32366,-1.4,0.98,-1.58,161.81,-64.56,32.88,-10.96,3.55,4.41,-0.69,0.03,0.71,0.14,495723,25550,W
695,0.48,0.11,1.07,-7.31,14.06,-37.25,-4.02,-8.74,2.58,-0.7,-0.06,0.1,0.7,293032,32379,-1.4,0.98,-1.58,161.81,-64.56,32.88,-11.31,1.29,3.64,-0.69,0.03,0.71,0.14,495764,25591,W
696,0.61,-0.07,1.33,-7.31,14.06,-37.25,-4.02,-8.74,2.58,-0.7,-0.06,0.1,0.7,293046,32393,-1.4,0.98,-1.58,161.81,-64.56,32.88,-7.29,-5.45,0.35,-0.69,0.03,0.71,0.14,495804,25631,W
697,0.61,-0.07,1.33,-7.31,14.06,-37.25,-4.02,-8.74,2.58,-0.68,0.01,0.15,0.71,293061,32408,1.57,-1.96,2.63,161.81,-64.56,32.88,-7.29,-5.45,0.35,-0.69,0.03,0.71,0.14,495846,25673,W
698,0.61,-0.07,1.33,-7.31,14.06,-37.25,-4.87,-9.51,3.65,-0.68,0.01,0.15,0.71,293075,32422,0.64,0.09,0.68,161.81,-64.56,32.88,-7.29,-5.45,0.35,-0.69,0.03,0.71,0.14,495888,25715,W
699,0.97,-0.94,1.49,-7.31,14.06,-37.25,-4.87,-9.51,3.65,-0.68,0.01,0.15,0.71,293088,32435,0.44,-0.1,0.26,161.81,-64.56,32.88,-7.29,-5.45,0.35,-0.69,0.03,0.71,0.14,495929,25756,W
700,0.97,-0.94,1.49,-7.31,14.06,-37.25,-4.87,-9.51,3.65,-0.67,0.03,0.18,0.72,293108,32455,0.44,-0.1,0.26,161.81,-64.56,32.88,-9.09,-3,0.96,-0.69,0.03,0.71,0.14,495972,25799,W
701,0.97,-0.94,1.49,-7.31,14.06,-37.25,-4.41,-9.74,3.8,-0.67,0.03,0.18,0.72,293124,32471,0.44,-0.1,0.26,161.81,-64.56,32.88,-9.47,-2.89,0.23,-0.69,0.03,0.71,0.14,496012,25839,W
702,0.97,-0.94,1.49,-7.31,14.06,-37.25,-6.52,-10.28,3.88,-0.67,0.03,0.18,0.72,293137,32484,0.44,-0.1,0.26,161.81,-64.56,32.88,-9.32,-2.81,0.66,-0.69,0.03,0.71,0.14,496052,25879,W
703,1.15,0.04,2.41,-7.31,14.06,-37.25,-6.52,-10.28,3.88,-0.67,0.03,0.18,0.72,293192,32539,-0.04,-0.04,0.13,161.81,-64.56,32.88,-9.32,-2.81,0.66,-0.69,0.03,0.71,0.14,496094,25921,W
704,1.15,0.04,2.41,-7.31,14.06,-37.25,-7.82,-10.2,3.38,-0.67,0.03,0.18,0.72,293208,32555,-0.04,-0.04,0.13,161.81,-64.56,32.88,-9.47,-2.81,0.43,-0.69,0.03,0.71,0.14,496136,25963,W
705,1.15,0.04,2.41,-7.31,14.06,-37.25,-8.09,-9.93,3.8,-0.67,0.03,0.18,0.72,293225,32572,-0.04,-0.05,0.15,161.81,-64.56,32.88,-9.47,-2.81,0.43,-0.69,0.03,0.71,0.14,496178,26005,W
706,1.15,0.04,2.41,-7.31,14.06,-37.25,-8.16,-10.85,4.41,-0.67,0.03,0.18,0.72,293249,32596,-0.04,-0.05,0.15,161.81,-64.56,32.88,-9.55,-2.7,0.58,-0.69,0.03,0.71,0.14,496220,26047,W
707,1.51,-0.77,2.99,-7.31,14.06,-37.25,-8.16,-10.85,4.41,-0.67,0.03,0.18,0.72,293264,32611,-0.04,-0.05,0.15,161.81,-64.56,32.88,-9.55,-2.62,0.58,-0.69,0.03,0.71,0.14,496262,26089,W
708,1.51,-0.77,2.99,-7.31,14.06,-37.25,-9.27,-11.81,4.3,-0.67,0.03,0.18,0.72,293278,32625,-0.04,-0.05,0.15,161.81,-64.56,32.88,-9.55,-2.54,0.58,-0.69,0.03,0.71,0.14,496302,26129,W
709,1.47,-0.97,2.78,-7.31,14.06,-37.25,-9.27,-11.81,4.3,-0.67,0.03,0.18,0.72,293292,32639,-0.06,-0.08,0.38,161.81,-64.56,32.88,-9.55,-2.54,0.58,-0.69,0.03,0.71,0.14,496344,26171,W
710,1.47,-0.97,2.78,-7.31,14.06,-37.25,-9.27,-11.81,4.3,-0.52,0.18,0.4,0.73,293541,32888,-0.06,-0.08,0.38,161.81,-64.56,32.88,-9.59,-2.35,0.66,-0.69,0.03,0.71,0.14,496386,26213,W
711,1.47,-0.97,2.78,-7.31,14.06,-37.25,-6.32,-8.02,3.19,-0.52,0.18,0.4,0.73,293563,32910,-0.07,-0.01,0.46,161.81,-64.56,32.88,-9.59,-2.35,0.66,-0.69,0.03,0.71,0.14,496428,26255,W
712,1.47,-0.97,2.78,-7.31,14.06,-37.25,-3.95,-3.8,2.65,-0.52,0.18,0.4,0.73,293577,32924,-0.07,-0.01,0.46,161.81,-64.56,32.88,-9.78,-1.77,0.43,-0.69,0.03,0.71,0.14,496471,26298,W
713,1.47,-0.97,2.78,-7.31,14.06,-37.25,-4.33,-3.88,2.65,-0.52,0.18,0.4,0.73,293591,32938,-0.07,-0.01,0.46,161.81,-64.56,32.88,-9.85,-1.73,0.58,-0.69,0.03,0.71,0.14,496513,26340,W
714,-0.14,-0.01,-0.09,-7.31,14.06,-37.25,-4.33,-3.88,2.65,-0.52,0.18,0.4,0.73,293685,33032,-0.07,-0.01,0.46,161.81,-64.56,32.88,-9.97,-1.7,0.46,-0.69,0.03,0.71,0.14,496552,26379,W
715,-0.14,-0.01,-0.09,-7.31,14.06,-37.25,-4.68,-3.76,2.92,-0.52,0.18,0.4,0.73,293703,33050,-0.03,-0.53,1.1,161.81,-64.56,32.88,-9.97,-1.7,0.46,-0.69,0.03,0.71,0.14,496593,26420,W
716,-0.64,0.15,-0.99,-7.31,14.06,-37.25,-4.68,-3.76,2.92,-0.52,0.18,0.4,0.73,293834,33181,-0.03,-0.53,1.1,161.81,-64.56,32.88,-11.77,-2.54,0.77,-0.69,0.03,0.71,0.14,496635,26462,W
717,-0.64,0.15,-0.99,-7.31,14.06,-37.25,-5.17,-3.69,3.73,-0.52,0.18,0.4,0.73,293854,33201,-2.69,0.59,3.32,161.81,-64.56,32.88,-11.77,-2.54,0.77,-0.69,0.03,0.71,0.14,496678,26505,W
718,-1.04,0.29,-1.89,-7.31,14.06,-37.25,-5.17,-3.69,3.73,-0.52,0.18,0.4,0.73,293872,33219,-2.69,0.59,3.32,161.81,-64.56,32.88,-13.57,-0.43,-3.9,-0.69,0.03,0.71,0.14,496721,26548,W
719,-1.04,0.29,-1.89,-7.31,14.06,-37.25,-6.67,-7.13,3.84,-0.52,0.18,0.4,0.73,293894,33241,-2.69,0.59,3.32,161.81,-64.56,32.88,3.36,-6.07,-9.99,-0.69,0.03,0.71,0.14,496763,26590,W
720,-1.22,0.69,-2.05,-7.31,14.06,-37.25,-6.67,-7.13,3.84,-0.52,0.18,0.4,0.73,293914,33261,-2.69,0.59,3.32,161.81,-64.56,32.88,-4.45,-3.5,-1.64,-0.69,0.03,0.71,0.14,496803,26630,W
721,-1.22,0.69,-2.05,-7.31,14.06,-37.25,-6.25,-7.82,3.96,-0.52,0.18,0.4,0.73,293928,33275,-4.06,1.33,-1.79,161.81,-64.56,32.88,-4.45,-3.5,-1.64,-0.69,0.03,0.71,0.14,496844,26671,W
722,-1.22,0.69,-2.05,-7.31,14.06,-37.25,-7.43,-9.09,4.07,-0.52,0.18,0.4,0.73,293950,33297,-4.06,1.33,-1.79,161.81,-64.56,32.88,-10.89,1.33,6.44,-0.69,0.03,0.71,0.14,496888,26715,W
723,-1.61,0.5,-2.49,-7.31,14.06,-37.25,-7.43,-9.09,4.07,-0.52,0.18,0.4,0.73,293969,33316,-5.25,-0.27,-0.37,161.81,-64.56,32.88,-10.89,1.33,6.44,-0.69,0.03,0.71,0.14,496930,26757,W
724,-1.61,0.5,-2.49,-7.31,14.06,-37.25,-7.47,-10.85,4.49,-0.52,0.18,0.4,0.73,293983,33330,-5.25,-0.27,-0.37,161.81,-64.56,32.88,-8.44,-6.22,5.79,-0.69,0.03,0.71,0.14,496973,26800,W
725,-1.81,0.74,-2.71,-7.31,14.06,-37.25,-7.47,-10.85,4.49,-0.52,0.18,0.4,0.73,293996,33343,-5.25,-0.27,-0.37,161.81,-64.56,32.88,-13.76,-6.52,5.79,-0.69,0.03,0.71,0.14,497014,26841,W
726,-1.81,0.74,-2.71,-7.31,14.06,-37.25,-7.47,-10.85,4.49,-0.56,0.07,0.36,0.74,294012,33359,-5.25,-0.27,-0.37,161.81,-64.56,32.88,-10.12,1.29,8.47,-0.69,0.03,0.71,0.14,497057,26884,W
727,-1.81,0.74,-2.71,-7.31,14.06,-37.25,-4.6,-8.78,4.68,-0.56,0.07,0.36,0.74,294027,33374,-5.25,-0.27,-0.37,93,-66,34.5,-10.12,1.29,8.47,-0.69,0.03,0.71,0.14,497100,26927,W
728,-1.14,0.99,-2.22,-7.31,14.06,-37.25,-4.6,-8.78,4.68,-0.56,0.07,0.36,0.74,294047,33394,0.03,0,-0.05,93,-66,34.5,-10.12,1.29,8.47,-0.69,0.03,0.71,0.14,497141,26968,W
729,-1.14,0.99,-2.22,-7.31,14.06,-37.25,-4.6,-8.78,4.68,-0.6,0.04,0.3,0.74,294065,33412,-0.04,0.25,-0.08,93,-66,34.5,-10.12,1.29,8.47,-0.69,0.03,0.71,0.14,497181,27008,W
730,-1.14,0.99,-2.22,-7.31,14.06,-37.25,-5.48,-8.13,5.03,-0.6,0.04,0.3,0.74,294086,33433,-0.04,0.25,-0.08,93,-66,34.5,-9.16,-3.23,-0.15,-0.69,0.03,0.71,0.14,497223,27050,W
731,-1.14,0.99,-2.22,-7.31,14.06,-37.25,-5.29,-9.39,4.64,-0.6,0.04,0.3,0.74,294100,33447,-0.04,0.25,-0.08,93,-66,34.5,-9.13,-3.15,0.04,-0.69,0.03,0.71,0.14,497264,27091,W
732,-0.71,1.23,-2.08,-7.31,14.06,-37.25,-5.29,-9.39,4.64,-0.6,0.04,0.3,0.74,294114,33461,-0.04,0.25,-0.08,93,-66,34.5,-9.16,-3.08,0.2,-0.69,0.03,0.71,0.14,497304,27131,W
733,-0.71,1.23,-2.08,-7.31,14.06,-37.25,-4.56,-9.74,4.22,-0.6,0.04,0.3,0.74,294131,33478,-0.04,0.25,-0.08,92.75,-66.38,35.31,-9.16,-3.08,0.2,-0.69,0.03,0.71,0.14,497344,27171,W
734,-0.21,1.16,-1.14,-7.31,14.06,-37.25,-4.56,-9.74,4.22,-0.6,0.04,0.3,0.74,294225,33572,-0.04,0.25,-0.08,92.75,-66.38,35.31,-9.2,-3.04,0.2,-0.69,0.03,0.71,0.14,497386,27213,W
735,-0.21,1.16,-1.14,-7.31,14.06,-37.25,-4.56,-9.74,4.22,-0.64,0.01,0.19,0.74,294249,33596,-0.01,0.03,-0.01,92.75,-66.38,35.31,-9.2,-3.04,0.2,-0.69,0.03,0.71,0.14,497427,27254,W
736,-0.04,0.08,-0.19,-7.31,14.06,-37.25,-4.56,-9.74,4.22,-0.64,0.01,0.19,0.74,294269,33616,-0.01,0.03,-0.01,92.75,-66.38,35.31,-9.16,-3.04,0.23,-0.69,0.03,0.71,0.14,497468,27295,W
737,-0.04,0.08,-0.19,-7.31,14.06,-37.25,-3.72,-7.67,2.46,-0.64,0.01,0.19,0.74,294285,33632,-0.01,0.03,-0.01,92.75,-66.38,35.31,-9.2,-3.04,0.2,-0.69,0.03,0.71,0.14,497510,27337,W
738,-0.01,0.03,0.01,-7.31,14.06,-37.25,-3.72,-7.67,2.46,-0.64,0.01,0.19,0.74,294299,33646,-4.71,-1.69,0.24,93.44,-66.75,37.69,-11.96,-1.93,1.19,-0.69,0.03,0.71,0.14,501763,31590,W
739,-0.01,0.03,0.01,-7.31,14.06,-37.25,-3.72,-7.67,2.46,-0.65,0,0.16,0.75,294319,33666,-4.71,-1.69,0.24,93.44,-66.75,37.69,-8.93,-3.96,-1.45,-0.69,0.03,0.71,0.14,501804,31631,W
740,-0.01,0.03,0.01,-7.31,14.06,-37.25,-3.45,-7.71,2.5,-0.65,0,0.16,0.75,294334,33681,-4.71,-1.69,0.24,88.88,-72.81,2.81,-8.93,-3.96,-1.45,-0.69,0.03,0.71,0.14,501844,31671,W
741,0,0.15,0.2,-7.31,14.06,-37.25,-3.45,-7.71,2.5,-0.65,0,0.16,0.75,294350,33697,-4.71,-1.69,0.24,88.88,-72.81,2.81,-8.86,-5.41,-0.38,-0.69,0.03,0.71,0.14,501888,31715,W
742,0,0.15,0.2,-7.31,14.06,-37.25,-3.45,-7.71,2.5,-0.65,0,0.16,0.74,294365,33712,-1.35,-0.65,0.02,88.88,-72.81,2.81,-8.86,-5.41,-0.38,-0.69,0.03,0.71,0.14,501928,31755,W
743,0,0.15,0.2,-7.31,14.06,-37.25,-2.91,-7.86,2.42,-0.65,0,0.16,0.74,294392,33739,-1.35,-0.65,0.02,88.88,-72.81,2.81,-8.63,-4.46,-0.15,-0.69,0.03,0.71,0.14,501969,31796,W
744,0.05,0.37,0.38,-7.31,14.06,-37.25,-2.91,-7.86,2.42,-0.65,0,0.16,0.74,294407,33754,-1.35,-0.65,0.02,88.88,-72.81,2.81,-8.78,-4.46,-0.19,-0.69,0.03,0.71,0.14,502011,31838,W
745,0.05,0.37,0.38,-7.31,14.06,-37.25,-3.07,-7.86,2.69,-0.65,0,0.16,0.74,294635,33982,-1.35,-0.65,0.02,88.88,-72.81,2.81,-8.51,-4.95,-0.84,-0.69,0.03,0.71,0.14,502051,31878,W
746,0.05,0.37,0.38,-7.31,14.06,-37.25,-3.34,-7.71,2.96,-0.65,0,0.16,0.74,294662,34009,-1.35,-0.65,0.02,87.31,-68.88,-3.19,-8.51,-4.95,-0.84,-0.69,0.03,0.71,0.14,502091,31918,W
747,0.4,-0.39,1.18,-7.31,14.06,-37.25,-3.34,-7.71,2.96,-0.65,0,0.16,0.74,294676,34023,-1.35,-0.65,0.02,87.31,-68.88,-3.19,-8.74,-5.88,0.08,-0.69,0.03,0.71,0.14,502133,31960,W
748,0.61,-0.66,1.61,-7.31,14.06,-37.25,-3.34,-7.71,2.96,-0.65,0,0.16,0.74,294689,34036,-0.88,0.2,-0.75,87.31,-68.88,-3.19,-8.74,-5.88,0.08,-0.69,0.03,0.71,0.14,502175,32002,W
749,0.61,-0.66,1.61,-7.31,14.06,-37.25,-3.34,-7.71,2.96,-0.62,0.1,0.22,0.75,294702,34049,-0.88,0.2,-0.75,87.31,-68.88,-3.19,-8.66,-5.84,0.46,-0.69,0.03,0.71,0.14,502216,32043,W
750,0.61,-0.66,1.61,8.94,7.19,-15.13,-3.34,-7.71,2.96,-0.62,0.1,0.22,0.75,294847,34194,-0.88,0.2,-0.75,87.31,-68.88,-3.19,-9.13,-5.26,0.7,-0.69,0.03,0.71,0.14,502258,32085,W
751,0.61,-0.66,1.61,8.94,7.19,-15.13,-6.4,-11.73,3.07,-0.62,0.1,0.22,0.75,294893,34240,-0.88,0.2,-0.75,87.31,-68.88,-3.19,-8.7,-3.88,0.62,-0.69,0.03,0.71,0.14,502298,32125,W
752,0.61,-0.66,1.61,8.94,7.19,-15.13,-5.17,-9.01,2.46,-0.62,0.1,0.22,0.75,294911,34258,0.07,0.27,-0.62,87.31,-68.88,-3.19,-8.7,-3.88,0.62,-0.69,0.03,0.71,0.14,502339,32166,W
753,0.61,-0.66,1.61,8.94,7.19,-15.13,-4.87,-7.29,2.58,-0.62,0.1,0.22,0.75,294938,34285,0.07,0.27,-0.62,87.31,-68.88,-3.19,-8.63,-3.15,1,-0.69,0.03,0.71,0.14,502380,32207,W
